Ticker,Year,FormationYear,PROF,PROF_w,sigma_acc,sigma_mean,sigma_raw,MarketCap,theta_obs,theta_post_mean,theta_conservative,theta_post_sd,theta_post_sd_between,theta_conservative_sd_between,p_q5,p_q5_sd_mc,p_median,p_median_sd_mc,p_q1,p_q1_sd_mc,lambda_i,mu_t,var_obs_t,obs_var_i,tau2_t,q5_cutoff_obs,median_cutoff_obs,q1_cutoff_obs,n_sigma_draws_used,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,d_ACT,d_CHE,d_LCT,d_STD,d_TXP,WCA,AT_lag,AvgAT,WCA_scaled,CFO,CFO_lag1,dREV,CFO_lag1_scaled,CFO_scaled,dREV_scaled,PPE_scaled,CFO_lead1,CFO_lead1_scaled,usable,sector_idx,firm_idx_x,firm_idx_y,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws,sigma_measure,sigma_scale_mean,sigma_scale_median,sigma_scale_std,sigma_scale_q05,sigma_scale_q95,sigma_scale_n_draws,sigma_acc_measure
SAABb.ST,2015,2016,0.2098543427441107,0.2098543427441107,0.051345534385938,0.051345534385938,0.051345534385938,29271.36,0.2098543427441107,0.20489126283807507,0.19797377433523486,0.13194627815961993,0.0,0.0,0.22137702912938362,0.0,0.604145809546982,0.0,0.13593366102174648,0.0,0.8811943159112418,0.16807957460820416,0.19313066936309126,0.019757072879177995,0.14654029774509053,0.311129823765845,0.17500827540966857,0.06487540443982158,1,Saab AB,Aerospace & Defense,Industrials,23264.06,889.58,14300.25,892.72,38.72,4680.23,36721.83,342.29,25992.68,19791.38,4777.650000000001,1496.3,84.14,13449.39,63.84,6313.920000000002,-341.14,3271.73,639.6800000000001,-6.329999999999998,4016.680000000003,28329.48,32525.655,0.1234926706318444,342.29,-654.95,4381.209999999999,-0.0201364123182146,0.0105236927588391,0.1347001313271016,0.1438934896161199,4079.05,0.1254102338600099,True,5,480,480,0.0479859016184772,0.0197489299927093,0.0258029788054957,0.0885916793944737,8000,student_t_residual_sd,0.0366373082580281,0.0342283154804532,0.0140947097020112,0.0180461676366791,0.0634781794920441,8000,student_t_residual_sd
SALM.OL,2015,2016,0.2331204658850897,0.2331204658850897,0.1136472481628502,0.1136472481628502,0.1136472481628502,17561.5,0.2331204658850897,0.20724884974453725,0.19334300338013352,0.2414332454120694,0.0,0.0,0.37330618510976277,0.0,0.5951049096768553,0.0,0.2429453488122258,0.0,0.6022253749504383,0.16807957460820416,0.19313066936309126,0.09679102610879134,0.14654029774509053,0.311129823765845,0.17500827540966857,0.06487540443982158,1,SalMar ASA,Food & Tobacco,Consumer Staples,4981.79,273.7,1724.27,280.84,292.32,2403.77,10935.31,1622.29,7326.2,4116.8,2038.07,47.2,0.0,5147.36,79.68,312.8299999999999,106.73999999999998,191.29999999999995,-272.50000000000006,-29.519999999999985,-287.23,10124.41,10529.86,-0.0272776656099891,1622.29,1647.0,140.3099999999995,0.15641233596648,0.1540656760868615,0.0133249634847946,0.2282812876904346,2724.6,0.258749878915769,True,2,484,484,0.1070487270722659,0.0381450409889677,0.0638433807129569,0.1843393907095045,8000,student_t_residual_sd,0.0808804738052012,0.0766730776755375,0.0265284246617693,0.0453827542716959,0.1291594933015916,8000,student_t_residual_sd
SAND.ST,2015,2016,0.2288206012686992,0.2288206012686992,0.038299237744325,0.038299237744325,0.038299237744325,92521.07,0.2288206012686992,0.22458213650998393,0.22184267384181244,0.10112109388152501,0.0,0.0,0.2078319589824542,0.0,0.7026914645852954,0.0,0.05247923601279048,0.0,0.9302207257311325,0.16807957460820416,0.19313066936309126,0.010992526123043758,0.14654029774509053,0.311129823765845,0.17500827540966857,0.06487540443982158,1,Sandvik AB,Metals & Mining,Materials,51055.56,6672.89,28581.65,5431.67,911.56,27557.07,105956.2,11427.37,82076.85,52814.29,22177.820000000003,2869.27,1797.48,35561.19,84.77,1109.949999999997,608.4500000000007,4967.040000000001,2863.84,-232.8900000000001,-1834.5900000000047,101906.94,103931.57,-0.0176519030743017,11427.37,8740.3,6263.560000000012,0.0840966801521424,0.1099509032722203,0.0602661924572101,0.2651462880816675,11814.9,0.1136796066873616,True,7,486,486,0.0357955827681693,0.0144363988580956,0.0200606781763006,0.0656788956635987,8000,student_t_residual_sd,0.0272503048741523,0.0255060144724149,0.0100469699473399,0.0144120724375883,0.0456505291684647,8000,student_t_residual_sd
SANOMA.HE,2015,2016,-0.0498818361697714,-0.0498818361697714,0.0435176953936126,0.0435176953936126,0.0435176953936126,6111.33,-0.0498818361697714,-0.030636522227300678,-0.05871152481684792,0.1137499539929155,0.0,0.0,0.0007524676477470571,0.0,0.024017609281691166,0.0,0.8434779752550758,0.0,0.9117031135292348,0.16807957460820416,0.19313066936309126,0.014192177081970103,0.14654029774509053,0.311129823765845,0.17500827540966857,0.06487540443982158,1,Sanoma Oyj,Media & Publishing,Communication Services,3974.41,945.6,9849.63,3764.17,60.48,666.24,26545.03,225.41,15355.3,4714.73,10818.56,0.0,314.86,7137.62,2742.73,-118.40000000000008,-105.62,182.53999999999905,1139.2800000000002,-181.76,762.2000000000011,27265.82,26905.425,0.0283288593285555,225.41,615.88,-535.6000000000004,0.0228905508833255,0.0083778643154679,-0.0199067660146606,0.0247622923629714,1468.46,0.0545785840587911,True,0,488,488,0.0396970202160479,0.0196227753239462,0.0202359853144688,0.0806684895645846,8000,student_t_residual_sd,0.0310738110372553,0.0283100529910515,0.0140170301848583,0.0139991080726307,0.0581089524725798,8000,student_t_residual_sd
SCANFL.HE,2015,2016,0.0656470612698973,0.0656470612698973,0.1376790718512639,0.1376790718512639,0.1376790718512639,2111.55,0.0656470612698973,0.11606712221541654,0.01642434935713242,0.26857235262620355,0.0,0.0,0.1803509568383348,0.0,0.3419325303540903,0.0,0.498853768420636,0.0,0.5077728808723512,0.16807957460820416,0.19313066936309126,0.14205388139526662,0.14654029774509053,0.311129823765845,0.17500827540966857,0.06487540443982158,1,Scanfil Oyj,Electronic Equipment & Parts,Information Technology,2114.49,213.65,1404.75,354.61,28.8,461.35,2897.4,116.72,3374.81,2255.48,1042.3,0.0,13.89,961.81,0.0,1249.91,40.0,1057.26,276.43,20.72,449.8,1211.3,2054.35,0.218950032857108,116.72,91.53,1582.26,0.0445542385669433,0.0568160245333073,0.7701998198943705,0.2245722491298951,152.82,0.0743884927105897,True,6,492,492,0.1317895813463186,0.0417417049368697,0.0821444341389963,0.2152815509208364,8000,student_t_residual_sd,0.0979952200829415,0.0939568605215885,0.0290574740899298,0.0588827393283859,0.1533015368996031,8000,student_t_residual_sd
SCATC.OL,2015,2016,0.0766381366633927,0.0766381366633927,0.1120567309419232,0.1120567309419232,0.1120567309419232,3658.83,0.0766381366633927,0.11239557982790545,0.0375339362394079,0.23938131032339238,0.0,0.0,0.16364824334127592,0.0,0.3405601293426276,0.0,0.48040463787494003,0.0,0.6089579957601521,0.16807957460820416,0.19313066936309126,0.0941007625010546,0.14654029774509053,0.311129823765845,0.17500827540966857,0.06487540443982158,1,Scatec ASA,Electric Utilities & IPPs,Utilities,2139.82,1639.03,715.43,166.79,23.51,5196.3,7983.62,504.83,867.71,0.0,353.37,0.0,405.1,807.14,618.26,878.7500000000002,589.9200000000001,319.66,53.99999999999999,-18.03,5.140000000000214,5011.79,6497.705,0.0007910485317508,504.83,-96.47,412.61,-0.014846780517121,0.0776935856583209,0.0635008822345735,0.7997131294818709,731.97,0.1126505435380646,True,9,493,493,0.1030676457267805,0.0470827896852922,0.0548150357943363,0.2008074319183308,8000,student_t_residual_sd,0.0799292259467084,0.0734019289699721,0.0335898149465083,0.0386523622363531,0.1433966997016495,8000,student_t_residual_sd
SCAb.ST,2015,2016,-0.1410342300649684,-0.1410342300649684,0.0268875353460401,0.0268875353460401,0.0268875353460401,32214.05,-0.1410342300649684,-0.1300134098032044,-0.14459952546593452,0.07228135649023035,0.0,0.0,1.9798118700009582e-10,0.0,6.1445993054798365e-06,0.0,0.9978052528860255,0.0,0.9643470459903388,0.16807957460820416,0.19313066936309126,0.0054177534092017185,0.14654029774509053,0.311129823765845,0.17500827540966857,0.06487540443982158,1,Svenska Cellulosa Aktiebolaget SCA,Paper & Forest Products,Materials,43045.16,5276.77,42071.86,0.0,865.51,57071.21,159467.0,13374.96,110254.23,81724.05,40648.81,1045.02,98.48,73679.13,5536.32,5423.010000000002,1620.0900000000006,2277.739999999998,0.0,149.51,1674.6900000000037,148314.72,153890.86,0.0108823227058449,13374.96,10917.34,14672.149999999994,0.0709420949366323,0.0869119842464978,0.0953412697804144,0.3708550982170091,15275.31,0.0992606708416601,True,7,494,494,0.0243853301555667,0.0114269082794966,0.0134768066904411,0.0485385369701697,8000,student_t_residual_sd,0.0191219595498762,0.0174390669226726,0.0079316393366788,0.0096494392904914,0.0345432048068467,8000,student_t_residual_sd
SCHO.CO,2015,2016,0.1171254353169386,0.1171254353169386,0.0961190739392728,0.0961190739392728,0.0961190739392728,12694.72,0.1171254353169386,0.13347517009042076,0.08503827811853454,0.21684237523250974,0.0,0.0,0.18547926873469778,0.0,0.3947595673037858,0.0,0.404793609459129,0.0,0.6791284280159594,0.16807957460820416,0.19313066936309126,0.069236706573814,0.14654029774509053,0.311129823765845,0.17500827540966857,0.06487540443982158,1,Schouw & Co A/S,Food & Tobacco,Consumer Staples,7209.56,1814.71,3728.6,245.19,40.39,3571.27,13527.4,1404.73,15071.25,12737.34,1365.51,86.72,49.18,8561.94,26.63,975.2700000000004,494.94000000000005,468.3199999999997,-43.870000000000005,-118.89,-150.74999999999932,11997.18,12762.29,-0.0118121434319388,1404.73,703.81,1858.2999999999995,0.05514762632725,0.1100688042663189,0.1456086642757686,0.2798298737922426,1994.05,0.1562454700527883,True,2,495,495,0.0899863909430396,0.0350838488563526,0.0514309481185589,0.1609204021364607,8000,student_t_residual_sd,0.0684074069488198,0.0642354202093253,0.0244126872427471,0.0366726983098257,0.1139291510904906,8000,student_t_residual_sd
SECTb.ST,2015,2016,0.3915606016777551,0.3915606016777551,0.1178235331103605,0.1178235331103605,0.1178235331103605,3209.45,0.3915606016777551,0.29877449306702314,0.35004203975444004,0.2466605445990616,0.0,0.0,0.6278176372317804,0.0,0.8100109441982797,0.0,0.09267975337377632,0.0,0.5848143807668496,0.16807957460820416,0.19313066936309126,0.10403544485709486,0.14654029774509053,0.311129823765845,0.17500827540966857,0.06487540443982158,1,Sectra AB,Healthcare Equipment & Supplies,Health Care,755.63,0.0,345.72,8.11,25.89,68.66,985.32,77.85,880.1,139.57,632.4000000000001,109.72,1.27,553.12,0.0,11.799999999999956,-74.89,57.24000000000001,2.539999999999999,9.93,41.919999999999945,922.27,953.795,0.0439507441326489,77.85,114.06,93.93000000000006,0.1195854455097793,0.0816213127558856,0.0984802814021881,0.0719861186103932,183.38,0.192263536713864,True,4,498,498,0.1096383240599048,0.0456130009040182,0.0597187917356315,0.2015486474905561,8000,student_t_residual_sd,0.0840891851235628,0.0785277289544426,0.0327302599105851,0.0420365617307165,0.1445447097206314,8000,student_t_residual_sd
SECUb.ST,2015,2016,0.2526332806410307,0.2526332806410307,0.0540893198475014,0.0540893198475014,0.0540893198475014,49274.46,0.2526332806410307,0.2416289814168241,0.23961871304782034,0.13809991347327658,0.0,0.0,0.3359355918056438,0.0,0.7129736973749854,0.0,0.0869814401076382,0.0,0.8698543240678966,0.16807957460820416,0.19313066936309126,0.021925034541574392,0.14654029774509053,0.311129823765845,0.17500827540966857,0.06487540443982158,1,Securitas AB,Professional & Commercial Services,Industrials,18088.18,1253.68,13251.07,390.47,428.99,5695.6,42554.74,3312.81,77310.76,64075.97,9621.48,0.0,300.31,13092.62,21.25,1056.2799999999988,-33.77999999999997,-696.4700000000012,-2100.0,-2.909999999999968,-316.3799999999999,39378.89,40966.815,-0.007722836154092,3312.81,2639.91,12810.629999999996,0.0644402060545834,0.0808656958076921,0.3127074926376385,0.1390296023745072,3233.09,0.0789197305184696,True,5,499,499,0.0507244953169454,0.0191265048894056,0.0297493267967317,0.0897674614510649,8000,student_t_residual_sd,0.038456661561711,0.0362468587841219,0.0131659773466776,0.0212719581203284,0.0627447721388921,8000,student_t_residual_sd
SHOTE.ST,2015,2016,0.4150768472602949,0.4150768472602949,0.0259199923520861,0.0259199923520861,0.0259199923520861,7013.11,0.4150768472602949,0.40687236602059856,0.41175515825879216,0.06976828042146445,0.0,0.0,0.9318733442682956,0.0,0.9997101530803812,0.0,2.590392457221736e-07,0.0,0.9667831099849722,0.16807957460820416,0.19313066936309126,0.005034855183851693,0.14654029774509053,0.311129823765845,0.17500827540966857,0.06487540443982158,1,Scandic Hotels Group AB,Hotels & Entertainment Services,Consumer Discretionary,1351.64,259.02,2277.74,0.0,0.0,2667.69,13500.57,1134.13,11656.83,1128.2,7833.37,0.0,0.0,6464.31,29.09,-315.3899999999999,-427.65,149.28999999999996,-222.56,0.0,-259.58999999999986,12897.89,13199.23,-0.019667056335862,1134.13,725.4,1712.3600000000006,0.0549577513233726,0.0859239516244508,0.1297318101131657,0.2021095169945519,1579.97,0.1197016795676717,True,1,505,505,0.0229466487420215,0.0127939384317371,0.0117610794446115,0.0497220865463125,8000,student_t_residual_sd,0.0184544881270182,0.0164140813952764,0.0089823675173139,0.0083016196923108,0.0356508963867148,8000,student_t_residual_sd
SKAb.ST,2015,2016,0.1771195178485712,0.1771195178485712,0.0522563835021351,0.0522563835021351,0.0522563835021351,72426.73,0.1771195178485712,0.17601178932665693,0.16486580681897314,0.13400233067971618,0.0,0.0,0.15864085331189803,0.0,0.5062851819400631,0.0,0.20111981185613403,0.0,0.8774628897040194,0.16807957460820416,0.19313066936309126,0.020464255341502847,0.14654029774509053,0.311129823765845,0.17500827540966857,0.06487540443982158,1,Skanska AB,Construction & Engineering,Industrials,83264.61,12391.31,67327.53,2542.1,586.08,6806.85,102214.73,8207.21,146330.94,133051.6,8479.7,0.0,312.65,25333.12,0.0,11600.309999999998,3662.24,11124.82,2212.38,103.00000000000006,-871.3700000000008,88924.04,95569.385,-0.0091176688015728,8207.21,4368.77,14675.23999999999,0.0457130701427031,0.085876978281277,0.1535558693822293,0.0712241687021424,-867.07,-0.0090726753133338,True,5,514,514,0.0489863575935492,0.0187105282949893,0.0284179322831461,0.0878486879499543,8000,student_t_residual_sd,0.0371291990212407,0.0349908786277753,0.0128199832581759,0.0203576676532146,0.061691676562882,8000,student_t_residual_sd
SKFb.ST,2015,2016,0.1748784528639244,0.1748784528639244,0.0450130910042891,0.0450130910042891,0.0450130910042891,65409.78,0.1748784528639244,0.17424010693932754,0.165489463966237,0.11729728166468563,0.0,0.0,0.12270098576030297,0.0,0.4995584578675838,0.0,0.17416996855718087,0.0,0.9061101110231261,0.16807957460820416,0.19313066936309126,0.015184304996209716,0.14654029774509053,0.311129823765845,0.17500827540966857,0.06487540443982158,1,SKF AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,39929.54,7554.1,16044.87,0.0,0.0,16015.56,83445.66,7391.65,72661.13,54959.79,11723.759999999998,0.0,1167.41,25970.48,1535.31,2732.959999999999,1879.7700000000004,611.0799999999999,0.0,0.0,242.1099999999988,78251.12,80848.39,0.0029946174562041,7391.65,4406.44,7464.810000000005,0.0545025077184592,0.0914260630298265,0.092330966640152,0.1980937406422069,7020.99,0.0868414324638994,True,5,515,515,0.0418868693921014,0.0167066317065169,0.0237932703865909,0.0773652628038733,8000,student_t_residual_sd,0.0320139835202027,0.0300006682401971,0.0116124766682892,0.0169844633728195,0.0537199268960501,8000,student_t_residual_sd
SOBIV.ST,2015,2016,0.115018863282211,0.115018863282211,0.05496859794949,0.05496859794949,0.05496859794949,38089.14,0.115018863282211,0.12212053284109974,0.10163481813577929,0.14004649088041576,0.0,0.0,0.08070762615326044,0.0,0.33419686706901597,0.0,0.3601534481855845,0.0,0.8661595485356829,0.16807957460820416,0.19313066936309126,0.02264365686561543,0.14654029774509053,0.311129823765845,0.17500827540966857,0.06487540443982158,1,Swedish Orphan Biovitrum AB (publ),Pharmaceuticals,Health Care,2424.02,945.74,1381.57,0.0,12.76,94.71,8702.06,484.94,3086.18,1184.25,1776.6699999999998,490.84,55.13,4877.2,0.0,569.1199999999999,448.14,665.5799999999999,0.0,2.299999999999999,-542.3000000000001,6106.37,7404.215,-0.0732420654991785,484.94,214.74,691.46,0.0290023993090422,0.0654951267622563,0.0933873476121371,0.0127913627575644,336.81,0.0454889546022096,True,4,522,522,0.050277015294949,0.0246692147629383,0.025395245739348,0.1010440886581593,8000,student_t_residual_sd,0.0391726830794852,0.0358117416240249,0.0173613726002825,0.0180730492000184,0.0720417452730111,8000,student_t_residual_sd
SOLARb.CO,2015,2016,0.1104959709261347,0.1104959709261347,0.0610412844850135,0.0610412844850135,0.0610412844850135,3820.97,0.1104959709261347,0.11971232044525223,0.09449080811971702,0.15314703141462113,0.0,0.0,0.09508550225294632,0.0,0.3367883721559023,0.0,0.3828945637511081,0.0,0.8399483719358233,0.16807957460820416,0.19313066936309126,0.027923160535517976,0.14654029774509053,0.311129823765845,0.17500827540966857,0.06487540443982158,1,Solar A/S,Construction & Engineering,Industrials,4400.73,899.19,2891.8,77.18,14.15,1134.59,6008.72,333.43,12698.0,10060.53,2314.84,0.0,62.370000000000005,2355.38,0.0,455.12999999999965,598.1100000000001,236.71000000000004,-21.16,-7.700000000000001,-408.55000000000047,5552.98,5780.85,-0.0706729979155315,333.43,177.16,1202.92,0.0306460122646323,0.05767836909797,0.2080870460226437,0.1962669849589593,273.26,0.0472698651582379,True,5,525,525,0.0576303835737436,0.0205028155915211,0.0339132795706431,0.0994828546351548,8000,student_t_residual_sd,0.0434219338981515,0.0413067648102014,0.0142088679648482,0.0242546209357697,0.0699282519218687,8000,student_t_residual_sd
SOLTEQ.HE,2015,2016,0.0227165168007573,0.0227165168007573,0.076654695614215,0.076654695614215,0.076654695614215,304.13,0.0227165168007573,0.05630442530129561,-0.00038970358780254094,0.18401066315578668,0.0,0.0,0.05851378983160904,0.0,0.2039415551162843,0.0,0.590608721450007,0.0,0.7689377961144016,0.16807957460820416,0.19313066936309126,0.04403467266940635,0.14654029774509053,0.311129823765845,0.17500827540966857,0.06487540443982158,1,Solteq Oyj,Software & IT Services,Information Technology,199.99,25.14,196.22,6.94,0.0,19.51,616.81,3.57,484.93,135.54,339.01,2.04,9.06,147.91,0.0,128.98000000000002,2.27,103.81,-5.11,-0.81,16.980000000000018,226.32,421.565,0.0402784861172061,3.57,27.29,142.87,0.0647349756265344,0.008468444961038,0.338903846381934,0.0462799331064011,36.46,0.0864872558205733,True,6,526,526,0.0714287220540687,0.0308723733442773,0.0371938515655934,0.1338814122167965,8000,student_t_residual_sd,0.0546665416366472,0.0508853595586902,0.0220268724945241,0.0262518719875863,0.0949622753735478,8000,student_t_residual_sd
SRV1V.HE,2015,2016,-0.0066108351361741,-0.0066108351361741,0.0664998045643958,0.0664998045643958,0.0664998045643958,1800.47,-0.0066108351361741,0.025609167950828834,-0.025054894620693005,0.1644018846756193,0.0,0.0,0.02663615660148233,0.0,0.13463906922825886,0.0,0.6681556911059172,0.0,0.815559405154811,0.16807957460820416,0.19313066936309126,0.03314041811554504,0.14654029774509053,0.311129823765845,0.17500827540966857,0.06487540443982158,1,SRV Yhtiot Oyj,Construction & Engineering,Industrials,4711.28,336.25,2972.21,985.24,7.89,102.61,7321.17,444.27,6431.78,5716.36,732.96,0.0,0.0,2653.22,0.0,958.14,169.49,1202.68,284.16,-16.669999999999998,-146.5400000000002,5207.01,6264.09,-0.0233936613298979,444.27,392.55,712.3599999999997,0.0626667241371053,0.0709233104888339,0.1137212268661529,0.0163806714143634,289.11,0.0461535514336479,True,5,529,529,0.0633284087831133,0.0211196116049872,0.0387002160016363,0.1057711102572952,8000,student_t_residual_sd,0.0473014647425236,0.0451022547026149,0.0146034979413593,0.0276356868329501,0.0743979807904181,8000,student_t_residual_sd
SSABAH.HE,2015,2016,0.0265184042946149,0.0265184042946149,0.065758877901378,0.065758877901378,0.065758877901378,10273.28,0.0265184042946149,0.05215423236639838,0.008409039971761074,0.16290339590829037,0.0,0.0,0.04030845488919954,0.0,0.18101045525257997,0.0,0.593073583149461,0.0,0.8189063567714617,0.16807957460820416,0.19313066936309126,0.03240604518333129,0.14654029774509053,0.311129823765845,0.17500827540966857,0.06487540443982158,1,SSAB AB,Metals & Mining,Materials,26349.33,2837.23,17276.67,6661.38,97.33,27499.51,89123.27,4248.93,54367.97,50245.24,2215.3,0.0,674.05,46460.1,50.24,-1953.3099999999977,-51.690000000000055,-2206.790000000001,-1482.0500000000002,-331.12,-1507.9999999999968,86003.48,87563.375,-0.0172218122017338,4248.93,1595.58,10503.86,0.0182220020642192,0.0485240547203668,0.1199572309769923,0.3140526504374688,3237.51,0.0369733350273444,True,7,530,530,0.062378776546207,0.0204827954283486,0.0385184224313207,0.1036087583737953,8000,student_t_residual_sd,0.0467987999259162,0.044595623503132,0.0141983231883174,0.0275625354394213,0.0729431155621309,8000,student_t_residual_sd
